,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,GAME_STATUS_ID,GAME_STATUS_TEXT,GAMECODE,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,LIVE_PERIOD,LIVE_PC_TIME,NATL_TV_BROADCASTER_ABBREVIATION,HOME_TV_BROADCASTER_ABBREVIATION,AWAY_TV_BROADCASTER_ABBREVIATION,LIVE_PERIOD_TIME_BCAST,ARENA_NAME,WH_STATUS
0,2019-03-10T00:00:00,1,0021800992,3,Final,20190310/CHIDET,1610612765,1610612741,2018,4,     ,,FSD,NBCSCH,Q4       - ,Little Caesars Arena,1
1,2019-03-10T00:00:00,2,0021800993,3,Final,20190310/TORMIA,1610612748,1610612761,2018,4,     ,,FSSUN,SN1/E/O/W/P,Q4       - ,AmericanAirlines Arena,1
2,2019-03-10T00:00:00,3,0021800994,3,Final,20190310/INDPHI,1610612755,1610612754,2018,4,     ,ABC,,,Q4       - ABC,Wells Fargo Center,1
3,2019-03-10T00:00:00,4,0021800995,3,Final,20190310/NOPATL,1610612737,1610612740,2018,4,     ,NBA TV,FSSE-ATL,FSNO,Q4       - NBA TV,State Farm Arena,1
4,2019-03-10T00:00:00,5,0021800996,3,Final,20190310/ORLMEM,1610612763,1610612753,2018,4,     ,,FSSE-MEM,FSFL,Q4       - ,FedExForum,1
5,2019-03-10T00:00:00,6,0021800997,3,Final,20190310/HOUDAL,1610612742,1610612745,2018,4,     ,,FSSW-DAL,ATTSN-SW,Q4       - ,American Airlines Center,1
6,2019-03-10T00:00:00,7,0021800998,3,Final,20190310/NYKMIN,1610612750,1610612752,2018,4,     ,,FSNTH,MSG,Q4       - ,Target Center,1
7,2019-03-10T00:00:00,8,0021800999,3,Final,20190310/MILSAS,1610612759,1610612749,2018,4,     ,,FSSW-SA,FSWIS,Q4       - ,AT&T Center,1
8,2019-03-10T00:00:00,9,0021801000,3,Final,20190310/PHXGSW,1610612744,1610612756,2018,4,     ,NBA TV,NBCSBA,FSA,Q4       - NBA TV,ORACLE Arena,1
